"Identification.id","Identification.Name","Identification.Year","Physical.Absolute Magnitude","Physical.Size.Minimum Estimated Diameter","Physical.Size.Maximum Estimated Diameter","Physical.Hazardous","Approach.Miss Distance","Approach.Relative Velocity","Orbital.Orbiting Body"
"2467336","467336 (2002 LT38)","2002","20.61","0.2007035141","0.4487867009","True","25018108.666779783","42265.8124626838","Earth"
"3558375","(2011 EL11)","2011","19.84","0.2861244538","0.6397937287","True","50405942.15623446","107442.3492194976","Earth"
"3463759","(2009 ME9)","2009","21.17","0.1550797087","0.3467687706","True","58099666.51327422","59566.702271288","Earth"
"54413293","(2023 XV1)","2023","21.34","0.1434019235","0.320656449","True","30283826.21843476","89429.6132205822","Earth"
"3153509","(2003 HM)","2003","22.04","0.1038855101","0.2322950625","True","45662921.237855636","66845.6961350465","Earth"
"3646046","(2013 QU1)","2013","21.16","0.1557955241","0.3483693825","True","40000029.29995734","68103.5897973103","Earth"
"3249347","(2004 PS42)","2004","21.23","0.1508533561","0.3373183589","True","10676744.451170657","44031.2004653789","Earth"
"3092365","(2001 SX269)","2001","21.67","0.1231841913","0.2754482254","True","65378206.800415635","7841.9986449396","Earth"
"3483294","(2009 XB2)","2009","20.46","0.21505769","0.4808836139","True","48286544.61161835","21914.3581641489","Earth"
"2668949","668949 (2012 PP28)","2012","19.27","0.3720103103","0.8318403423","True","24074992.60662718","72008.6775621044","Earth"
"54429997","(2024 BS19)","2024","21.3","0.1460679643","0.3266178974","True","14897829.486321652","41167.3414972424","Earth"
"2136818","136818 Selqet (1997 MW1)","1997","18.98","0.425162524","0.9506923052","True","67177951.87421817","77734.3946125352","Earth"
"54281493","(2022 KU7)","2022","19.03","0.4154846434","0.9290519063","True","29303156.440418396","24610.5843422793","Earth"
"54137508","(2021 GR12)","2021","18.01","0.6645917971","1.4860724357","True","68185289.16301796","128068.9638312222","Earth"
"54395888","(2023 TY26)","2023","21.57","0.1289896833","0.2884297004","True","30584524.788717203","75087.9105904512","Earth"
"2310442","310442 (2000 CH59)","2000","19.82","0.2887719308","0.6457136672","True","48258278.10904163","81548.8049806711","Earth"
"3838779","(2019 CQ5)","2019","27.5","0.008405334","0.0187948982","True","19348920.97732148","54367.8496204597","Earth"
"54330582","(2022 WQ9)","2022","28.73","0.004770402","0.0106669431","True","1849117.03835608","23780.181973303","Earth"
"2523950","523950 (1998 SZ27)","1998","20.17","0.2457847746","0.5495914639","True","73250322.83260429","50921.6541619529","Earth"
"54239887","(2022 BU1)","2022","21.44","0.1369477737","0.3062245314","True","72090981.7959798","49848.0028049311","Earth"
"3596264","(2012 BA35)","2012","23.75","0.0472666667","0.1056914799","True","37169633.051782094","37016.6723261233","Earth"
"54087860","(2020 VZ5)","2020","21.08","0.1616422833","0.3614431336","True","66252178.7699336","90038.296443307","Earth"
"3597095","(2012 BB124)","2012","21.09","0.1608996045","0.3597824532","True","40304640.91668516","30264.1305719133","Earth"
"2011500","11500 Tomaiyowit (1989 UR)","1989","18.37","0.5630603897","1.2590413069","True","14996753.815500172","37286.099951769","Earth"
"54317178","(2022 TH3)","2022","22.78","0.0738847787","0.1652113876","True","44396075.92557536","29829.6929412427","Earth"
"2264357","264357 (2000 AZ93)","2000","21.17","0.1550797087","0.3467687706","True","74318837.6916274","63139.2722956728","Earth"
"2673675","673675 (2015 FM34)","2015","22.5","0.0840533402","0.1879489824","True","72723625.7727669","96121.0444358074","Earth"
"3624741","(2013 BC18)","2013","18.82","0.4576726672","1.0233871954","True","71262075.93048295","61593.6517927942","Earth"
"2208023","208023 (1999 AQ10)","1999","20.52","0.2091967709","0.4677782004","True","20200449.975186307","20782.4610867165","Earth"
"54222540","(2021 VW27)","2021","24.7","0.0305179233","0.0682401509","True","25780381.367091008","39342.6853777976","Earth"
"3025766","(2000 AA6)","2000","22.45","0.086011194","0.1923268766","True","68774811.31442098","108612.0067190562","Earth"
"3145512","(2003 AY2)","2003","19.73","0.3009920165","0.6730386097","True","27880747.02580636","69855.6928232419","Earth"
"3692748","(2014 TJ17)","2014","24.9","0.0278326768","0.0622357573","True","73502998.54184443","77893.0824815363","Earth"
"54316902","(2022 UE1)","2022","20.66","0.1961349444","0.4385710684","True","68138922.60471293","94383.7153490437","Earth"
"3655558","(2013 YH48)","2013","23.66","0.0492668706","0.1101640716","True","32668497.467958596","30774.2502486083","Earth"
"3137721","(2002 SQ41)","2002","20.26","0.235806068","0.5272783976","True","32457094.479630414","78807.7752900566","Earth"
"2505657","505657 (2014 SR339)","2014","18.48","0.5352479056","1.1968507018","True","67386887.574796","53691.7619295223","Earth"
"2414286","414286 (2008 OC6)","2008","18.59","0.5088092249","1.1377320144","True","17706739.710498575","40290.7304543","Earth"
"54387141","(2023 SM5)","2023","26.36","0.0142087207","0.0317716653","True","31937808.34867496","55440.2205381215","Earth"
"3844011","(2019 SS2)","2019","30.7","0.0019255508","0.0043056624","True","43683908.23434047","62018.4574651536","Earth"
"3007574","(1997 WQ23)","1997","20.8","0.1838886721","0.411187571","True","8026704.861126534","35002.7755560683","Earth"
"54321817","(2022 UC15)","2022","22.57","0.0813869881","0.1819868378","True","70641177.16670549","27044.0723195762","Earth"
"2040267","40267 (1999 GJ4)","1999","15.55","2.063264836","4.6136004289","True","24157358.665645175","111499.3730293121","Earth"
"3724245","(2015 OQ21)","2015","27.9","0.0069912523","0.0156329154","True","55549590.38913322","70698.8126930969","Earth"
"2469737","469737 (2005 NW44)","2005","20.39","0.2221032822","0.4966380371","True","14083766.31757196","36137.2521419374","Earth"
"2011500","11500 Tomaiyowit (1989 UR)","1989","18.37","0.5630603897","1.2590413069","True","45914216.442991614","41184.2504186536","Earth"
"2177049","177049 (2003 EE16)","2003","19.85","0.2848098313","0.6368541435","True","72672728.16425574","122665.4635444985","Earth"
"3842891","(2019 LA6)","2019","23.31","0.0578835257","0.1294314984","True","44694948.698733814","17034.6177187469","Earth"
"3735539","(2015 WG9)","2015","20.39","0.2221032822","0.4966380371","True","63744524.921616994","134946.573271042","Earth"
"3905995","(2019 XF1)","2019","22.36","0.0896509666","0.2004656557","True","56867506.663936414","29995.0634763662","Earth"
"2369986","369986 (1998 SO)","1998","20.45","0.2160503512","0.4831032718","True","30593124.257716496","77099.5525042483","Earth"
"2366746","366746 (2004 LJ)","2004","20.16","0.2469192656","0.5521282628","True","60379877.62427934","97678.9248313532","Earth"
"54110458","(2021 CJ2)","2021","21.58","0.1283970296","0.2871044863","True","64000525.548236385","136858.2001811327","Earth"
"3440771","(2008 WZ94)","2008","20.26","0.235806068","0.5272783976","True","59394533.82537249","138026.6173173733","Earth"
"3608092","(2012 QG42)","2012","20.9","0.1756123185","0.3926810818","True","35880165.83383637","26898.7528760541","Earth"
"2679656","679656 (2020 BP13)","2020","21.07","0.1623883902","0.3631114793","True","18202689.112286367","31072.1643299112","Earth"
"3661518","(2014 CJ14)","2014","21.04","0.1646474378","0.3681628631","True","60697359.47487858","23137.6544906115","Earth"
"2619106","619106 (2005 SQ)","2005","20.11","0.2526707542","0.5649889822","True","14209311.692435488","69382.7334110693","Earth"
"54139083","(2021 HS1)","2021","26.26","0.014878357","0.0332690178","True","71562738.46263851","58747.3729805056","Earth"
"3763274","(2016 VB1)","2016","28.57","0.0051351718","0.0114825932","True","62231765.64902165","41787.8152576841","Earth"
"3685808","(2014 QX432)","2014","19.9","0.2783267681","0.6223575734","True","65250156.244661294","72071.9073974743","Earth"
"2475534","475534 (2006 TS7)","2006","21.25","0.1494703242","0.3342258056","True","69081209.4588319","47968.8324849108","Earth"
"3124996","(2002 JX8)","2002","20.43","0.2180494405","0.4875733714","True","3343033.157723455","19837.9828540927","Earth"
"3798985","(2018 BT6)","2018","21.3","0.1460679643","0.3266178974","True","43218663.331616774","69176.8851176801","Earth"
"2168318","168318 (1989 DA)","1989","18.91","0.439091446","0.9818383215","True","64077332.49056603","76148.4692817943","Earth"
"3644813","(2013 NJ10)","2013","18.32","0.5761757511","1.2883681464","True","26795646.969006125","49596.6909502944","Earth"
"3401432","(2008 CS1)","2008","20.09","0.2550086879","0.5702167609","True","34896301.61770296","84814.7690567822","Earth"
"2431760","431760 (2008 HE)","2008","18.11","0.634680239","1.4191881584","True","58626745.27207692","100657.860617561","Earth"
"54100620","(2020 YF)","2020","28.82","0.0045767267","0.010233872","True","38042573.439267896","24614.1315495859","Earth"
"3290881","(2005 SQ)","2005","20.2","0.2424124811","0.5420507863","True","47323567.10049647","92833.1760777566","Earth"
"2216523","216523 (2001 HY7)","2001","20.7","0.1925550782","0.4305662442","True","41345177.27895088","70842.9903605168","Earth"
"3632078","(2013 EE68)","2013","24.1","0.040230458","0.0899580388","True","25952930.243110668","61997.8986092761","Earth"
"2002340","2340 Hathor (1976 UA)","1976","20.43","0.2180494405","0.4875733714","True","73203658.72413583","60292.4226293916","Earth"
"2344076","344076 (1998 HJ3)","1998","18.99","0.4232090797","0.9463242708","True","72553667.6476197","85261.7444811199","Earth"
"2508908","508908 (2003 YX1)","2003","20.95","0.1716148941","0.3837425691","True","44864530.525398836","28019.2647370345","Earth"
"2162063","162063 (1997 EH29)","1997","18.94","0.4330668855","0.9683669947","True","49251948.95922651","105122.9827760501","Earth"
"3837783","(2019 AM8)","2019","27.0","0.0105816886","0.023661375","True","58870183.68683923","53217.3726458597","Earth"
"3662200","(2014 DH)","2014","26.6","0.0127219879","0.0284472297","True","10942265.306719407","31296.9954722547","Earth"
"3576728","(2011 QJ21)","2011","24.46","0.0340843469","0.0762149166","True","55384494.00028378","87754.2683883779","Earth"
"3710160","(2015 CX12)","2015","20.0","0.2658","0.5943468684","True","18398484.061164472","62447.3179715668","Earth"
"3989346","(2020 BB15)","2020","21.86","0.1128638801","0.2523713081","True","72696463.42214909","73265.5263123382","Earth"
"54054747","(2020 TF)","2020","21.69","0.1220548318","0.2729229009","True","25190237.35230219","60529.6299210559","Earth"
"54340313","(2023 BN6)","2023","25.23","0.0239086457","0.0534613571","True","64351670.56977365","62222.3924522591","Earth"
"3050517","(2000 TU28)","2000","21.05","0.1638909515","0.3664713084","True","27526605.947887454","45839.1827694136","Earth"
"2458418","458418 (2011 AM12)","2011","19.47","0.3392774354","0.7586474087","True","16124600.760542916","92526.4696620074","Earth"
"2434313","434313 (2004 GP)","2004","19.4","0.3503926411","0.7835017643","True","36209657.22192176","33257.0573950385","Earth"
"3750658","(2016 GL134)","2016","24.4","0.0350392641","0.0783501764","True","15263278.068842376","23081.7694551173","Earth"
"3591722","(2011 YJ28)","2011","21.32","0.1447288051","0.3236234466","True","63733281.54962204","62467.3950508058","Earth"
"2189011","189011 Ogmios (1997 NJ6)","1997","19.08","0.4060270583","0.907904103","True","34081467.63096831","37246.7698975836","Earth"
"2620082","620082 (2014 QL433)","2014","19.87","0.2821986791","0.6310154296","True","58282792.85629011","65236.6749487648","Earth"
"3430406","(2008 TR10)","2008","20.52","0.2091967709","0.4677782004","True","30508759.002683397","30649.3335965757","Earth"
"54316904","(2022 UJ1)","2022","27.91","0.0069591304","0.0155610887","True","59344753.90742745","47596.1144787407","Earth"
"3825022","(2018 KL2)","2018","21.7","0.1214940408","0.2716689341","True","73436347.96346673","42438.6488637292","Earth"
"2004581","4581 Asclepius (1989 FC)","1989","20.74","0.1890405519","0.4227075246","True","58546993.660233974","32903.0836092889","Earth"
"3102694","(2001 XP31)","2001","22.16","0.0983003302","0.2198062205","True","41635940.18701898","22304.3840937057","Earth"
"2499582","499582 (2010 TH19)","2010","20.53","0.208235599","0.4656289548","True","11731530.803422589","19444.3977847065","Earth"
"3781582","(2017 SL2)","2017","22.9","0.0699125232","0.1563291544","True","67746805.49414326","67987.3015679764","Earth"
"2304640","304640 (2006 WW1)","2006","19.18","0.3877528304","0.8670416872","True","46666812.79403635","52706.035159816","Earth"
"3309832","(2005 YO128)","2005","24.6","0.0319561887","0.0714562102","True","67721783.3504928","62056.6455423593","Earth"
"54373546","(2023 ML)","2023","23.0","0.0667659413","0.1492931834","True","19589253.00727303","27547.2076352435","Earth"
"54347539","(2023 ER)","2023","23.99","0.042320908","0.0946324271","True","55458467.558955625","79238.072302375","Earth"
"3892191","(2019 UX13)","2019","21.41","0.138852907","0.310484539","True","29223040.916796893","44375.8026055522","Earth"
"3376345","(2007 JB21)","2007","25.4","0.022108281","0.0494356193","True","33787356.33361515","27733.5872140143","Earth"
"3134259","(2002 QQ40)","2002","21.48","0.1344481952","0.3006353038","True","10398142.5334723","68961.6906901787","Earth"
"2152561","152561 (1991 RB)","1991","19.1","0.4023045798","0.8995803882","True","49189875.35760104","89150.6185546428","Earth"
"3485971","(2010 BC)","2010","22.2","0.096506147","0.2157943048","True","2931534.685668917","52717.9202552581","Earth"
"3638629","(2013 KZ1)","2013","21.5","0.1332155667","0.2978790628","True","57015832.00957483","55256.0991442121","Earth"
"3764797","(2016 WJ7)","2016","21.68","0.1226182113","0.2741826558","True","15725834.383686636","33458.6615754088","Earth"
"54166590","(2021 MU2)","2021","19.67","0.3094246986","0.69189466","True","49930748.18732727","84227.6468848781","Earth"
"2533372","533372 (2014 GG17)","2014","20.17","0.2457847746","0.5495914639","True","73554257.29457355","68302.7267401714","Earth"
"3714452","(2015 FQ117)","2015","20.87","0.1780553292","0.3981438198","True","68045894.98973599","121082.9485466617","Earth"
"2672745","672745 (2014 WV363)","2014","19.05","0.4116754573","0.9205343072","True","14203659.495952426","40680.9725567861","Earth"
"3841531","(2019 HN)","2019","20.51","0.2101623793","0.4699373665","True","18388190.830121256","102529.6897473353","Earth"
"3120904","(2002 HP11)","2002","20.5","0.2111324448","0.4721064988","True","54435223.39400065","57806.4266720618","Earth"
"3748566","(2016 GH1)","2016","27.54","0.0082519194","0.0184518527","True","23752624.575438216","36378.832659228","Earth"
"54307211","(2022 SA9)","2022","24.57","0.0324007435","0.0724502651","True","8658220.855014052","38088.5302054289","Earth"
"2671076","671076 (2014 FP47)","2014","22.36","0.0896509666","0.2004656557","True","21426513.397166096","20739.9798643391","Earth"
"3767037","(2017 BD29)","2017","21.7","0.1214940408","0.2716689341","True","10768883.7988749","35115.2621003443","Earth"
"3644702","(2013 NV)","2013","20.15","0.2480589932","0.5546767711","True","72586931.30248609","119275.8814575961","Earth"
"3626687","(2013 CW87)","2013","25.8","0.0183888672","0.0411187571","True","50476297.28650611","20040.9482652782","Earth"
"2613471","613471 (2006 RJ1)","2006","22.27","0.0934447651","0.2089488469","True","2123151.044933134","33891.1253975555","Earth"
"2420210","420210 (2011 HF)","2011","20.44","0.2170475943","0.4853331752","True","51331433.44805152","21022.1468241435","Earth"
"3753371","(2016 JU33)","2016","20.94","0.1724070324","0.3855138443","True","21507600.184958573","35943.4746671896","Earth"
"3655751","(2013 YP139)","2013","21.17","0.1550797087","0.3467687706","True","23611539.587190352","76102.3823043841","Earth"
"2506491","506491 (2003 UW29)","2003","20.77","0.1864468183","0.41690776","True","55031188.89022222","74837.943371781","Earth"
"3249347","(2004 PS42)","2004","21.23","0.1508533561","0.3373183589","True","60515631.183796994","45546.2956372529","Earth"
